CUSTOMER_CODE,FIRSTNAME,LASTNAME,INVOICE_CODE,AMOUNT,DATE,ITEM_CODE,QUANTITY
,Leslie,Taylor,10352,75.51,12/03/04 0:00,S700_4002,22
,Adrian,Huxley,10361,100,12/17/2004 0:00,S700_4002,35
,Pirkko,Koskitalo,10373,55.62,1/31/2005 0:00,S700_4002,45
,Diego,Freyre,10386,86.4,03/01/05 0:00,S700_4002,44
,Paul,Henriot,10398,87.36,3/30/2005 0:00,S700_4002,36
,William,Brown,10401,72.55,04/03/05 0:00,S700_4002,28
,Maurizio,Moroni,10416,62.19,05/10/05 0:00,S700_4002,43
,Giovanni,Rovelli,10106,52.64,2/17/2003 0:00,S72_1253,48
,Georg,Pipps,10119,48.17,4/28/2003 0:00,S72_1253,28
,Dan,Lewis,10131,41.71,6/16/2003 0:00,S72_1253,21
,Wing C,Tam,10143,50.65,08/10/03 0:00,S72_1253,37
,Matti,Karttunen,10155,49.16,10/06/03 0:00,S72_1253,34
,Maria,Larsson,10167,41.71,10/23/2003 0:00,S72_1253,40
,Annette,Roulet,10178,51.15,11/08/03 0:00,S72_1253,45
,Thomas,Hardy,10186,52.14,11/14/2003 0:00,S72_1253,28
,Eduardo,Saavedra,10197,41.71,11/26/2003 0:00,S72_1253,29
,Michael,Chandler,10209,44.69,01/09/04 0:00,S72_1253,48
,Valarie,Thompson,10222,45.69,2/19/2004 0:00,S72_1253,31
,Kyung,Tseng,10249,57.61,05/08/04 0:00,S72_1253,32
,Diego,Freyre,10262,57.11,6/24/2004 0:00,S72_1253,21
,Allen,Nelson,10274,58.6,7/21/2004 0:00,S72_1253,32
,Elizabeth,Lincoln,10283,57.61,8/20/2004 0:00,S72_1253,43
,Michael,Donnermeyer,10296,45.19,9/15/2004 0:00,S72_1253,21
,Francisca,Cervantes,10307,53.63,10/14/2004 0:00,S72_1253,34
,Helen,Bennett,10316,43.7,11/01/04 0:00,S72_1253,34
,Kwai,Yu,10329,86.13,11/15/2004 0:00,S72_1253,44
,Akiko,Shimamura,10339,76.31,11/23/2004 0:00,S72_1253,27
,Leslie,Taylor,10352,52.64,12/03/04 0:00,S72_1253,49
,Adrian,Huxley,10361,95.2,12/17/2004 0:00,S72_1253,23
,Pirkko,Koskitalo,10373,64.97,1/31/2005 0:00,S72_1253,25
,Diego,Freyre,10386,87.15,03/01/05 0:00,S72_1253,50
,Paul,Henriot,10398,40.22,3/30/2005 0:00,S72_1253,34
,Sue,Frick,10400,56.12,04/01/05 0:00,S72_1253,20
,Sean,Connery,10415,57.61,05/09/05 0:00,S72_1253,42
,Jytte,Petersen,10105,56.78,02/11/03 0:00,S72_3212,25
,Eric,Natividad,10117,43.68,4/16/2003 0:00,S72_3212,50
,Ann,Brown,10129,64.97,06/12/03 0:00,S72_3212,32
,Valarie,Nelson,10142,44.23,08/08/03 0:00,S72_3212,39
,Diego,Freyre,10153,60.06,9/28/2003 0:00,S72_3212,50
,Maria,Larsson,10167,48.59,10/23/2003 0:00,S72_3212,38
,Jesus,Fernandez,10177,50.23,11/07/03 0:00,S72_3212,40
,Wing C,Tam,10185,64.43,11/14/2003 0:00,S72_3212,28
,Eduardo,Saavedra,10197,50.23,11/26/2003 0:00,S72_3212,42
,Mary,Saveley,10208,63.88,01/02/04 0:00,S72_3212,42
,Valarie,Thompson,10222,63.34,2/19/2004 0:00,S72_3212,36
,Helen,Bennett,10232,49.69,3/20/2004 0:00,S72_3212,24
,Kwai,Yu,10248,65.52,05/07/04 0:00,S72_3212,23
,Jean,Fresnisre,10261,50.78,6/17/2004 0:00,S72_3212,29
,Catherine,Dewey,10273,45.86,7/21/2004 0:00,S72_3212,37
,Elizabeth,Lincoln,10283,51.32,8/20/2004 0:00,S72_3212,33
,Paolo,Accorti,10293,60.06,09/09/04 0:00,S72_3212,32
,Victoria,Ashworth,10306,59.51,10/14/2004 0:00,S72_3212,35
,Janine,Labrune,10315,55.69,10/29/2004 0:00,S72_3212,40
,Jytte,Petersen,10327,86.74,11/10/04 0:00,S72_3212,37
,Maria,Hernandez,10337,97.16,11/21/2004 0:00,S72_3212,42
,Diego,Freyre,10350,100,12/02/04 0:00,S72_3212,20
,Pirkko,Koskitalo,10373,100,1/31/2005 0:00,S72_3212,29
,Diego,Freyre,10386,100,03/01/05 0:00,S72_3212,43
,Annette,Roulet,10397,62.24,3/28/2005 0:00,S72_3212,34
,Juri,Yoshido,10414,65.52,05/06/05 0:00,S72_3212,47
